monitoring_location_id,organization_id,organization_name,provider,monitoring_location_name,monitoring_location_type,huc8,latitude,longitude,horizontal_datum,country_code,state_code,county_code,drainage_area_value,drainage_area_unit,source_file
SANDIAWQ_WQX-RG012,SANDIAWQ_WQX,Pueblo of Sandia Water Quality Program (New Mexico),STORET,Rio Grande Below the AMAFCA North Diversion Channel.,River/Stream,13020203,35.2108333300,-106.6133333300,NAD83,US,35,001,,,wqp_stations_nm_stream_nutrients.csv
SANDIAWQ_WQX-RG013,SANDIAWQ_WQX,Pueblo of Sandia Water Quality Program (New Mexico),STORET,Rio Grande above Alameda Blvd. Bridge.,River/Stream,13020203,35.1976220000,-106.6411700000,NAD83,US,35,001,,,wqp_stations_nm_stream_nutrients.csv
SANDIAWQ_WQX-SANACE02,SANDIAWQ_WQX,Pueblo of Sandia Water Quality Program (New Mexico),STORET,Sandia Acequia at the Bernalillo outflow,Canal Irrigation,13020203,35.2861300000,-106.5531200000,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
SANDIAWQ_WQX-SANACE04,SANDIAWQ_WQX,Pueblo of Sandia Water Quality Program (New Mexico),STORET,Sandia Acequia on the southern boundary of the Pueblo,Canal Irrigation,13020203,35.2144900000,-106.5899300000,NAD83,US,35,001,,,wqp_stations_nm_stream_nutrients.csv
SANFELIPE_WQX-Site1,SANFELIPE_WQX,San Felipe Pueblo (Tribal),STORET,Northern Boundary of the Pueblo,River/Stream,13020201,35.4786641700,-106.4022491700,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
SANFELIPE_WQX-Site10,SANFELIPE_WQX,San Felipe Pueblo (Tribal),STORET,Southern Boundary of the Pueblo,River/Stream,13020201,35.3803669444,-106.4988583333,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
SANFELIPE_WQX-Site8,SANFELIPE_WQX,San Felipe Pueblo (Tribal),STORET,Southern Side of Pueblo (Main Village),River/Stream,13020201,35.4255913900,-106.4498569400,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
SANTACLARAPBLO-EPA-SW-RG-001,SANTACLARAPBLO,Pueblo of Santa Clara,STORET,EPA-SW_RG-001,River/Stream Perennial,13020101,35.9884400000,-106.0745500000,NAD83,US,35,039,,,wqp_stations_nm_stream_nutrients.csv
SANTACLARAPBLO-EPA-SW-RG-002,SANTACLARAPBLO,Pueblo of Santa Clara,STORET,EPA-SW-RG-002,River/Stream Perennial,13020101,35.9842700000,-106.0757900000,NAD83,US,35,039,,,wqp_stations_nm_stream_nutrients.csv
SANTACLARAPBLO-EPA-SW-RG-003,SANTACLARAPBLO,Pueblo of Santa Clara,STORET,EPA-SW-RG-003,River/Stream Perennial,13020101,36.0001600000,-106.0727100000,NAD83,US,35,039,,,wqp_stations_nm_stream_nutrients.csv
SANTACLARAPBLO-EPA-SW-SCC-001,SANTACLARAPBLO,Pueblo of Santa Clara,STORET,EPA-SW-SCC-001,River/Stream Perennial,13020101,35.9800500000,-106.3977000000,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
SANTACLARAPBLO-EPA-SW-SCC-002,SANTACLARAPBLO,Pueblo of Santa Clara,STORET,EPA-SW-SCC-002,River/Stream Perennial,13020101,35.9757400000,-106.3367700000,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
SANTACLARAPBLO-EPA-SW-SCC-003,SANTACLARAPBLO,Pueblo of Santa Clara,STORET,EPA-SW-SCC-003,River/Stream Perennial,13020101,35.9921500000,-106.2498600000,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
SANTACLARAPBLO-EPA-SW-SCC-004,SANTACLARAPBLO,Pueblo of Santa Clara,STORET,EPA-SW-SCC-004,River/Stream Perennial,13020101,35.9767700000,-106.1710200000,NAD83,US,35,039,,,wqp_stations_nm_stream_nutrients.csv
SANTACLARAPBLO-EPA-SW-SCC-005,SANTACLARAPBLO,Pueblo of Santa Clara,STORET,EPA-SW-SCC-005,River/Stream Perennial,13020101,35.9756300000,-106.1338500000,NAD83,US,35,039,,,wqp_stations_nm_stream_nutrients.csv
SANTACLARAPBLO-EPA-SW-SCC-006,SANTACLARAPBLO,Pueblo of Santa Clara,STORET,EPA-SW-SCC-006,River/Stream Perennial,13020101,35.9659800000,-106.0797100000,NAD83,US,35,039,,,wqp_stations_nm_stream_nutrients.csv
SANTACLARAPBLO-EPA-SW-SCRZ-001,SANTACLARAPBLO,Pueblo of Santa Clara,STORET,EPA-SW-SCRZ-001,River/Stream Intermittent,13020101,35.9881800000,-106.0529200000,NAD83,US,35,049,,,wqp_stations_nm_stream_nutrients.csv
SANTACLARAPBLO-EPA-SW-SCRZ-002,SANTACLARAPBLO,Pueblo of Santa Clara,STORET,EPA-SW-SCRZ-002,River/Stream Intermittent,13020101,35.9889600000,-106.0699500000,NAD83,US,35,039,,,wqp_stations_nm_stream_nutrients.csv
TAOSPBLO_WQX-HC01,TAOSPBLO_WQX,Pueblo of Taos (Tribal),STORET,Hail Creek at US64,River/Stream,13020101,36.4250461100,-105.5728327800,NAD83,US,35,055,,,wqp_stations_nm_stream_nutrients.csv
TAOSPBLO_WQX-RLRM01,TAOSPBLO_WQX,Pueblo of Taos (Tribal),STORET,Rio Lucero at US64,River/Stream,13020101,36.4267461100,-105.5740972200,NAD83,US,35,055,,,wqp_stations_nm_stream_nutrients.csv
TAOSPBLO_WQX-RPRM05,TAOSPBLO_WQX,Pueblo of Taos (Tribal),STORET,Below Wastewater Treatment Plant,River/Stream,13020101,36.3793305600,-105.6672916700,NAD83,US,35,055,,,wqp_stations_nm_stream_nutrients.csv
TAOSPBLO_WQX-RPRM06,TAOSPBLO_WQX,Pueblo of Taos (Tribal),STORET,Above Wastewater Treatment Plant,River/Stream,13020101,36.3803955600,-105.6627116700,NAD83,US,35,055,,,wqp_stations_nm_stream_nutrients.csv
TAOSPBLO_WQX-RPRM13,TAOSPBLO_WQX,Pueblo of Taos (Tribal),STORET,Veteran's Highway Bridge,River/Stream,13020101,36.4222500000,-105.5642472200,NAD83,US,35,055,,,wqp_stations_nm_stream_nutrients.csv
TAOSPBLO_WQX-SECO03,TAOSPBLO_WQX,Pueblo of Taos (Tribal),STORET,Below Arroyo Seco,River/Stream,13020101,36.4952844400,-105.5936825000,NAD83,US,35,055,,,wqp_stations_nm_stream_nutrients.csv
TCEQMAIN-17040,TCEQMAIN,Texas Commission on Environmental Quality,STORET,RIO GRANDE AT ANAPRA BRIDGE,River/Stream,13030102,31.7990000000,-106.5549000000,NAD83,US,35,013,,,wqp_stations_nm_stream_nutrients.csv
USGS-08317400,USGS-NM,USGS New Mexico Water Science Center,NWIS,"RIO GRANDE BELOW COCHITI DAM, NM",Stream,13020201,35.61800000000000,-106.3239444000000,NAD83,US,35,043,14900,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-08328950,USGS-NM,USGS New Mexico Water Science Center,NWIS,"JEMEZ RIVER OUTLET BELOW JEMEZ CANYON DAM, NM",Stream,13020202,35.39475884000000,-106.5453050000000,NAD83,US,35,043,1034,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-08329918,USGS-NM,USGS New Mexico Water Science Center,NWIS,"RIO GRANDE AT ALAMEDA BRIDGE AT ALAMEDA, NM",Stream,13020203,35.19772220000000,-106.6427778000000,NAD83,US,35,001,17129,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-08380500,USGS-NM,USGS New Mexico Water Science Center,NWIS,"GALLINAS CREEK NEAR MONTEZUMA, NM",Stream,13060001,35.65199444000000,-105.3188306000000,NAD83,US,35,047,84,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-09355500,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SAN JUAN RIVER NEAR ARCHULETA, NM",Stream,14080101,36.80188889000000,-107.6986389000000,NAD83,US,35,045,3260,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-09356500,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SAN JUAN R NR BLANCO, NM",Stream,14080101,36.72971667000000,-107.8119500000000,NAD83,US,35,045,3560.00,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-09356565,USGS-NM,USGS New Mexico Water Science Center,NWIS,"CANYON LARGO NR BLANCO, NM",Stream,14080103,36.68948330000000,-107.7569694000000,NAD83,US,35,045,1700,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-09357000,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SAN JUAN RIVER AT BLOOMFIELD, NM",Stream,14080101,36.69967500000000,-107.9814417000000,NAD83,US,35,045,5350,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-09357255,USGS-NM,USGS New Mexico Water Science Center,NWIS,"GALLEGOS CANYON AT NIIP NEAR FARMINGTON, NM",Stream,14080101,36.69004167000000,-108.1089500000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-09364010,USGS-NM,USGS New Mexico Water Science Center,NWIS,"ANIMAS RIVER BELOW AZTEC, NM",Stream,14080104,36.81836667000000,-108.0229944000000,NAD83,US,35,045,1301,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-09364200,USGS-NM,USGS New Mexico Water Science Center,NWIS,"ANIMAS RIVER AT PENNY LANE NEAR FLORA VISTA, NM",Stream,14080104,36.78364167000000,-108.1024111000000,NAD83,US,35,045,1340,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-09364500,USGS-NM,USGS New Mexico Water Science Center,NWIS,"ANIMAS RIVER AT FARMINGTON, NM",Stream,14080104,36.72250000000000,-108.2017500000000,NAD83,US,35,045,1360,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-09367500,USGS-NM,USGS New Mexico Water Science Center,NWIS,"LA PLATA RIVER NEAR FARMINGTON, NM",Stream,14080105,36.73757500000000,-108.2503361000000,NAD83,US,35,045,583,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-09367540,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SAN JUAN R NR FRUITLAND, NM",Stream,14080105,36.74027918000000,-108.4031354000000,NAD83,US,35,045,7950,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-09367938,USGS-NM,USGS New Mexico Water Science Center,NWIS,"CHACO RIVER NR BURNHAM, NM",Stream,14080106,36.36813610000000,-108.5671778000000,NAD83,US,35,045,3697,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-09367958,USGS-NM,USGS New Mexico Water Science Center,NWIS,"CHACO RIVER NR SHIPROCK, NM",Stream,14080106,36.76636110000000,-108.6425000000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-093710009,USGS-NM,USGS New Mexico Water Science Center,NWIS,"MANCOS RIVER NR FOUR CORNERS, CO",Stream,14080107,36.98236110000000,-108.9655000000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-09430030,USGS-NM,USGS New Mexico Water Science Center,NWIS,"GILA RIVER NR GILA HOT SPRINGS, NM",Stream,15040001,33.17972220000000,-108.2062778000000,NAD83,US,35,017,1510,sq mi,wqp_stations_nm_stream_nutrients.csv
USGS-350248106405210,USGS-NM,USGS New Mexico Water Science Center,NWIS,McEwen Pond Inflow West,Stream,13020203,35.04671389000000,-106.6813278000000,NAD83,US,35,001,,,wqp_stations_nm_stream_nutrients.csv
USGS-350249106404310,USGS-NM,USGS New Mexico Water Science Center,NWIS,McEwen Pond Inflow East,Stream,13020203,35.04704720000000,-106.6788111000000,NAD83,US,35,001,,,wqp_stations_nm_stream_nutrients.csv
USGS-350249106404810,USGS-NM,USGS New Mexico Water Science Center,NWIS,MCEWEN POND,Stream: Ditch,13020203,35.04692220000000,-106.6799056000000,NAD83,US,35,001,,,wqp_stations_nm_stream_nutrients.csv
USGS-353134105394910,USGS-NM,USGS New Mexico Water Science Center,NWIS,"PECOS RIVER BELOW GLORIETA CREEK, NM",Stream,13060001,35.52597220000000,-105.6636944000000,NAD83,US,35,047,,,wqp_stations_nm_stream_nutrients.csv
USGS-353227105401810,USGS-NM,USGS New Mexico Water Science Center,NWIS,"PECOS RIVER ABOVE GLORIETA CREEK, NM",Stream,13060001,35.54072220000000,-105.6716667000000,NAD83,US,35,047,,,wqp_stations_nm_stream_nutrients.csv
USGS-353253105413210,USGS-NM,USGS New Mexico Water Science Center,NWIS,"GLORIETA CREEK PECO NHP MAIN UNIT, NM",Stream,13060001,35.54800000000000,-105.6920833000000,NAD83,US,35,047,,,wqp_stations_nm_stream_nutrients.csv
USGS-353406105445810,USGS-NM,USGS New Mexico Water Science Center,NWIS,"GLORIETA CREEK PECO PIGEON RANCH UNIT, NM",Stream,13060001,35.56819444000000,-105.7493056000000,NAD83,US,35,049,,,wqp_stations_nm_stream_nutrients.csv
USGS-353421105232410,USGS-NM,USGS New Mexico Water Science Center,NWIS,"TECOLOTE CREEK NR SAN GERONIMO, NM",Stream,13060001,35.57263056000000,-105.3899611000000,NAD83,US,35,047,,,wqp_stations_nm_stream_nutrients.csv
USGS-355223106371710,USGS-NM,USGS New Mexico Water Science Center,NWIS,"REDONDO CR AT NFS-BACA BNDRY NR JEMEZ SPRINGS, NM",Stream,13020202,35.87307800000000,-106.6219795000000,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
USGS-355239106375410,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SULPHUR C AB REDONDO C,NM",Stream,13020202,35.87752230000000,-106.6322575000000,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
USGS-355410106371510,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SULPHUR CR AT NFS-BACA BNDRY NR JEMEZ SPRINGS, NM",Stream,13020202,35.90279958000000,-106.6214241000000,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
USGS-355451106362310,USGS-NM,USGS New Mexico Water Science Center,NWIS,SULPHUR CREEK 2,Stream,13020202,35.91416667000000,-106.6063833000000,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
USGS-355526106360710,USGS-NM,USGS New Mexico Water Science Center,NWIS,SULPHUR CREEK 1,Stream,13020202,35.92400000000000,-106.6020667000000,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
USGS-360449108322701,USGS-NM,USGS New Mexico Water Science Center,NWIS,"COYOTE CREEK NEAR NASCHITTI, NM",Stream,14080106,36.08021667000000,-108.5407667000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-360650108112810,USGS-NM,USGS New Mexico Water Science Center,NWIS,"CHACO RIVER AT HWY 371 NEAR WHITE ROCK CHAPTER, NM",Stream,14080106,36.11401110000000,-108.1909722000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-361308108161101,USGS-NM,USGS New Mexico Water Science Center,NWIS,"DE-NA-ZIN WASH AT HWY371 NR BISTI TRADING POST, NM",Stream,14080106,36.21885000000000,-108.2698167000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-362123108344201,USGS-NM,USGS New Mexico Water Science Center,NWIS,"CAPTAIN TOM WASH NEAR FARMINGTON, NM",Stream,14080106,36.35645556000000,-108.5783111000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-363929107430101,USGS-NM,USGS New Mexico Water Science Center,NWIS,"BLANCO CANYON NEAR BLOOMFIELD, NM",Stream,14080103,36.65802778000000,-107.7169111000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364045108003910,USGS-NM,USGS New Mexico Water Science Center,NWIS,"KUTZ CANYON WASH NEAR BLOOMFIELD, NM",Stream,14080101,36.67928889000000,-108.0108083000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364138108060810,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SAN JUAN RIVER AT MCGEE PARK NR FARMINGTON, NM",Stream,14080101,36.69402500000000,-108.1021444000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364256108204910,USGS-NM,USGS New Mexico Water Science Center,NWIS,"OJO AMARILLO CANYON WASH AT KIRTLAND, NM",Stream,14080105,36.71396944000000,-108.3457000000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364333108113210,USGS-NM,USGS New Mexico Water Science Center,NWIS,ANIMAS RIVER DISCRETE SAMPLE 20,Stream,14080104,36.73200000000000,-108.1864389000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364410108151410,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SAN JUAN RIVER BLW LA PLATA R AT FARMINGTON, NM",Stream,14080105,36.73606944000000,-108.2539028000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364440108240110,USGS-NM,USGS New Mexico Water Science Center,NWIS,"STEVENS ARROYO AT NENAHNEZAD, NM",Stream,14080105,36.74437778000000,-108.4002389000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364446108321510,USGS-NM,USGS New Mexico Water Science Center,NWIS,San Juan RIVER ABOVE HOGBACK DIVERSION CHANNEL,Stream,14080105,36.74621667000000,-108.5377250000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364448108094010,USGS-NM,USGS New Mexico Water Science Center,NWIS,ANIMAS RIVER DISCRETE SAMPLE 19,Stream,14080104,36.74618056000000,-108.1616611000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364454108244210,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SAN JUAN RIVER AT NENAHNEZAD, NM",Stream,14080105,36.74820000000000,-108.4116306000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364536108275910,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SHUMWAY ARROYO AT WATERFLOW, NM",Stream,14080105,36.75131110000000,-108.4802389000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364545108074710,USGS-NM,USGS New Mexico Water Science Center,NWIS,ANIMAS RIVER DISCRETE SAMPLE 18,Stream,14080104,36.76146110000000,-108.1338389000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364550108403910,USGS-NM,USGS New Mexico Water Science Center,NWIS,"MANY DEVILS WASH AT SHIPROCK, NM",Stream,14080105,36.76380278000000,-108.6775222000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364650108413410,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SAN JUAN RIVER AT SHIPROCK BRIDGE, NM",Stream,14080105,36.78055430000000,-108.6934211000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364654108061310,USGS-NM,USGS New Mexico Water Science Center,NWIS,ANIMAS RIVER DISCRETE SAMPLE 17,Stream,14080104,36.77773889000000,-108.1089500000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364716108044810,USGS-NM,USGS New Mexico Water Science Center,NWIS,"ANIMAS RIVER AT RD 350, NR FLORA VISTA, NM",Stream,14080104,36.78795830000000,-108.0801722000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364800108032710,USGS-NM,USGS New Mexico Water Science Center,NWIS,ANIMAS RIVER DISCRETE SAMPLE 16,Stream,14080104,36.81373056000000,-108.0289389000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364827107435210,USGS-NM,USGS New Mexico Water Science Center,NWIS,"PUMP CANYON WASH NEAR ARCHULETA, NM",Stream,14080101,36.78484720000000,-107.7355972000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-364937108562210,USGS-NM,USGS New Mexico Water Science Center,NWIS,"RED WASH NEAR BECLABITO, NM",Stream,14080105,36.82698330000000,-108.9393111000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-365100107591310,USGS-NM,USGS New Mexico Water Science Center,NWIS,ANIMAS RIVER DISCRETE SAMPLE 15,Stream,14080104,36.83756110000000,-107.9926472000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-365208108462410,USGS-NM,USGS New Mexico Water Science Center,NWIS,"MALPAIS ARROYO NEAR SHIPROCK, NM",Stream,14080105,36.86878889000000,-108.7734611000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-365210107575810,USGS-NM,USGS New Mexico Water Science Center,NWIS,ANIMAS RIVER DISCRETE SAMPLE 14,Stream,14080104,36.88414167000000,-107.9511083000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-365336108524310,USGS-NM,USGS New Mexico Water Science Center,NWIS,"SAN JUAN RIVER ABV RED WASH NEAR SHIPROCK, NM",Stream,14080105,36.89325278000000,-108.8785944000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-365340107561510,USGS-NM,USGS New Mexico Water Science Center,NWIS,ANIMAS RIVER DISCRETE SAMPLE 13,Stream,14080104,36.89634720000000,-107.9354500000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-365559107540510,USGS-NM,USGS New Mexico Water Science Center,NWIS,ANIMAS RIVER DISCRETE SAMPLE 12,Stream,14080104,36.92972500000000,-107.8870500000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-365719107525910,USGS-NM,USGS New Mexico Water Science Center,NWIS,"ANIMAS RIVER AT RD 2290, NR CEDAR HILL, NM",Stream,14080104,36.95537778000000,-107.8830889000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
USGS-365921107520210,USGS-NM,USGS New Mexico Water Science Center,NWIS,ANIMAS RIVER DISCRETE SAMPLE 11,Stream,14080104,36.96631389000000,-107.8691611000000,NAD83,US,35,045,,,wqp_stations_nm_stream_nutrients.csv
ZIAPUEBLO_WQX-JMZ01,ZIAPUEBLO_WQX,Zia Pueblo,STORET,Jemez River Site 1,River/Stream,13020202,35.4802222200,-106.6768333300,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
ZIAPUEBLO_WQX-JMZ02,ZIAPUEBLO_WQX,Zia Pueblo,STORET,Jemez River Site 2,River/Stream,13020202,35.5029722200,-106.7237222200,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
ZIAPUEBLO_WQX-JMZ03,ZIAPUEBLO_WQX,Zia Pueblo,STORET,Jemez River Site 3,River/Stream,13020202,35.5476666700,-106.7717222200,NAD83,US,35,043,,,wqp_stations_nm_stream_nutrients.csv
